Label,Contour_0,Contour_1,Contour_2,Contour_3,Contour_4
Parasitized,9334.0,70.0,0.0,0.0,0.0
Uninfected,12007.5,0.0,0.0,0.0,0.0
Uninfected,12487.0,0.0,0.0,0.0,0.0
Uninfected,14498.5,0.0,0.0,0.0,0.0
Uninfected,16375.0,0.0,0.0,0.0,0.0
Uninfected,12736.5,0.0,0.0,0.0,0.0
Uninfected,11897.0,0.0,0.0,0.0,0.0
Parasitized,11665.5,0.0,0.0,0.0,0.0
Parasitized,12762.5,0.0,0.0,0.0,0.0
Uninfected,8224.0,0.0,0.0,0.0,0.0
Uninfected,10835.5,0.0,0.0,0.0,0.0
Uninfected,9006.5,0.0,0.0,0.0,0.0
Parasitized,8992.0,0.0,0.0,0.0,0.0
Parasitized,12881.5,0.0,0.0,0.0,0.0
Parasitized,8626.5,128.0,46.5,0.0,0.0
Parasitized,10292.5,63.0,0.0,0.0,0.0
Uninfected,12237.0,0.0,0.0,0.0,0.0
Uninfected,11197.5,0.0,0.0,0.0,0.0
Uninfected,13310.0,0.0,0.0,0.0,0.0
Uninfected,18340.0,0.0,0.0,0.0,0.0
Uninfected,11126.5,0.0,0.0,0.0,0.0
Parasitized,24208.5,0.0,0.0,0.0,0.0
Uninfected,15904.0,0.0,0.0,0.0,0.0
Parasitized,17825.0,0.0,0.0,0.0,0.0
Uninfected,15497.0,0.0,0.0,0.0,0.0
Uninfected,13252.0,0.0,0.0,0.0,0.0
Uninfected,15805.5,0.0,0.0,0.0,0.0
Uninfected,15667.0,0.0,0.0,0.0,0.0
Uninfected,13131.0,0.0,0.0,0.0,0.0
Uninfected,16248.5,0.0,0.0,0.0,0.0
Uninfected,12012.5,0.0,0.0,0.0,0.0
Uninfected,12218.0,0.0,0.0,0.0,0.0
Parasitized,10310.0,0.0,0.0,0.0,0.0
Parasitized,15826.0,55.0,0.0,0.0,0.0
Uninfected,12574.5,0.0,0.0,0.0,0.0
Uninfected,12941.5,0.0,0.0,0.0,0.0
Parasitized,10425.5,0.0,0.0,0.0,0.0
Uninfected,14334.5,0.0,0.0,0.0,0.0
Parasitized,17544.5,0.0,0.0,0.0,0.0
Parasitized,10000.5,34.0,0.0,0.0,0.0
Uninfected,7791.5,0.0,0.0,0.0,0.0
Uninfected,9496.5,0.0,0.0,0.0,0.0
Uninfected,10661.0,0.0,0.0,0.0,0.0
Parasitized,15025.0,52.5,0.0,0.0,0.0
Parasitized,13145.0,80.0,0.0,0.0,0.0
Uninfected,11995.5,0.0,0.0,0.0,0.0
Uninfected,8255.5,0.0,0.0,0.0,0.0
Parasitized,13941.5,63.5,0.0,0.0,0.0
Uninfected,10613.5,0.0,0.0,0.0,0.0
Uninfected,10282.0,0.0,0.0,0.0,0.0
Parasitized,14332.0,0.0,0.0,0.0,0.0
Parasitized,13360.0,0.0,0.0,0.0,0.0
Uninfected,8134.0,0.0,0.0,0.0,0.0
Uninfected,16396.0,0.0,0.0,0.0,0.0
Uninfected,11942.5,0.0,0.0,0.0,0.0
Parasitized,16020.5,0.0,0.0,0.0,0.0
Parasitized,13266.5,5.5,0.0,0.0,0.0
Uninfected,10222.5,0.0,0.0,0.0,0.0
Uninfected,14911.5,0.0,0.0,0.0,0.0
Parasitized,7948.5,25.0,0.0,0.0,0.0
Uninfected,8879.0,0.0,0.0,0.0,0.0
Uninfected,12771.5,0.0,0.0,0.0,0.0
Uninfected,11719.0,0.0,0.0,0.0,0.0
Uninfected,12812.0,0.0,0.0,0.0,0.0
Parasitized,7498.5,0.0,0.0,0.0,0.0
Uninfected,12913.5,0.0,0.0,0.0,0.0
Parasitized,14732.0,15.0,0.0,0.0,0.0
Parasitized,11856.5,2.0,0.0,0.0,0.0
Parasitized,5552.5,0.0,0.0,0.0,0.0
Uninfected,8564.0,0.0,0.0,0.0,0.0
Parasitized,12658.0,7.0,5.5,0.0,0.0
Uninfected,13268.5,0.0,0.0,0.0,0.0
Parasitized,16124.5,0.0,0.0,0.0,0.0
Uninfected,10514.0,0.0,0.0,0.0,0.0
Parasitized,12747.5,0.0,0.0,0.0,0.0
Uninfected,11687.5,0.0,0.0,0.0,0.0
Parasitized,13526.0,0.0,0.0,0.0,0.0
Parasitized,5539.0,8.5,0.0,0.0,0.0
Uninfected,14571.0,0.0,0.0,0.0,0.0
Uninfected,11057.0,0.0,0.0,0.0,0.0
Parasitized,12425.5,0.0,0.0,0.0,0.0
Parasitized,13305.5,0.0,0.0,0.0,0.0
Uninfected,13628.5,0.0,0.0,0.0,0.0
Parasitized,8112.5,0.0,0.0,0.0,0.0
Parasitized,15355.5,73.5,0.0,0.0,0.0
Uninfected,14426.0,0.0,0.0,0.0,0.0
Parasitized,9437.0,55.5,0.0,0.0,0.0
Uninfected,14431.5,0.0,0.0,0.0,0.0
Parasitized,12248.5,0.0,0.0,0.0,0.0
Parasitized,17871.0,0.0,0.0,0.0,0.0
Parasitized,9900.5,0.0,0.0,0.0,0.0
Parasitized,11661.0,74.5,0.0,0.0,0.0
Parasitized,14357.0,0.0,0.0,0.0,0.0
Uninfected,10869.0,0.0,0.0,0.0,0.0
Uninfected,5988.5,0.0,0.0,0.0,0.0
Parasitized,16731.5,0.0,0.0,0.0,0.0
Uninfected,11051.5,0.0,0.0,0.0,0.0
Parasitized,13902.0,0.0,0.0,0.0,0.0
Parasitized,9254.5,0.0,0.0,0.0,0.0
Parasitized,18999.0,11.0,8.5,0.0,0.0
Parasitized,12268.0,0.0,0.0,0.0,0.0
Parasitized,12293.5,21.0,0.0,0.0,0.0
Parasitized,14260.5,96.0,0.0,0.0,0.0
Uninfected,12286.0,0.0,0.0,0.0,0.0
Parasitized,12436.5,0.0,0.0,0.0,0.0
Uninfected,13022.0,0.0,0.0,0.0,0.0
Parasitized,7.0,15466.5,0.0,0.0,0.0
Parasitized,13332.5,0.0,0.0,0.0,0.0
Uninfected,11874.5,0.0,0.0,0.0,0.0
Parasitized,8306.5,0.0,0.0,0.0,0.0
Uninfected,0.5,14645.5,0.0,0.0,0.0
Parasitized,14655.5,0.0,0.0,0.0,0.0
Parasitized,9834.5,0.0,0.0,0.0,0.0
Parasitized,10381.5,0.0,0.0,0.0,0.0
Parasitized,17099.0,38.5,74.0,0.0,0.0
Uninfected,12173.5,0.0,0.0,0.0,0.0
Uninfected,12888.0,0.0,0.0,0.0,0.0
Parasitized,14193.0,0.0,0.0,0.0,0.0
Uninfected,12389.5,0.0,0.0,0.0,0.0
Uninfected,9205.5,0.0,0.0,0.0,0.0
Parasitized,11715.0,83.5,0.0,0.0,0.0
Uninfected,12642.5,0.0,0.0,0.0,0.0
Uninfected,11902.0,0.0,0.0,0.0,0.0
Uninfected,13727.0,0.0,0.0,0.0,0.0
Parasitized,16435.5,85.5,38.5,0.0,0.0
Parasitized,11250.5,0.0,0.0,0.0,0.0
Uninfected,12888.5,0.0,0.0,0.0,0.0
Parasitized,11445.5,0.0,0.0,0.0,0.0
Parasitized,9393.5,0.0,0.0,0.0,0.0
Uninfected,12576.0,0.0,0.0,0.0,0.0
Parasitized,16118.5,0.0,0.0,0.0,0.0
Uninfected,11277.0,0.0,0.0,0.0,0.0
Parasitized,15749.0,0.0,0.0,0.0,0.0
Uninfected,15119.5,0.0,0.0,0.0,0.0
Uninfected,9078.5,0.0,0.0,0.0,0.0
Uninfected,10133.5,0.0,0.0,0.0,0.0
Parasitized,10516.0,0.0,0.0,0.0,0.0
Parasitized,12468.0,31.5,0.0,0.0,0.0
Parasitized,15045.0,0.0,0.0,0.0,0.0
Parasitized,9447.0,0.0,0.0,0.0,0.0
Uninfected,11763.0,0.0,0.0,0.0,0.0
Uninfected,10338.0,0.0,0.0,0.0,0.0
Uninfected,8058.0,0.0,0.0,0.0,0.0
Parasitized,9224.5,63.0,0.0,0.0,0.0
Parasitized,14313.0,26.0,0.0,0.0,0.0
Uninfected,10504.0,0.0,0.0,0.0,0.0
Uninfected,18221.5,0.0,0.0,0.0,0.0
Parasitized,11793.0,45.0,0.0,0.0,0.0
Uninfected,11611.5,0.0,0.0,0.0,0.0
Parasitized,10823.0,0.0,0.0,0.0,0.0
Uninfected,10667.0,0.0,0.0,0.0,0.0
Parasitized,11707.5,86.5,0.0,0.0,0.0
Parasitized,9274.0,0.0,0.0,0.0,0.0
Parasitized,11300.5,80.0,0.0,0.0,0.0
Parasitized,11719.0,0.0,0.0,0.0,0.0
Parasitized,12285.5,90.5,0.0,0.0,0.0
Uninfected,15840.5,0.0,0.0,0.0,0.0
Parasitized,14007.5,26.5,0.0,0.0,0.0
Parasitized,13812.5,0.0,0.0,0.0,0.0
Parasitized,15871.0,0.0,0.0,0.0,0.0
Parasitized,12328.5,0.0,0.0,0.0,0.0
Uninfected,10446.5,0.0,0.0,0.0,0.0
Parasitized,8708.5,31.0,0.0,0.0,0.0
Parasitized,14007.0,88.5,0.0,0.0,0.0
Uninfected,3938.5,0.0,0.0,0.0,0.0
Uninfected,12618.0,0.0,0.0,0.0,0.0
Parasitized,17337.0,0.0,0.0,0.0,0.0
Uninfected,13503.5,0.0,0.0,0.0,0.0
Uninfected,14803.0,0.0,0.0,0.0,0.0
Parasitized,10281.5,0.0,0.0,0.0,0.0
Uninfected,11002.0,0.0,0.0,0.0,0.0
Parasitized,14370.0,0.0,0.0,0.0,0.0
Parasitized,7837.0,0.0,0.0,0.0,0.0
Parasitized,10745.5,25.5,0.0,0.0,0.0
Uninfected,14407.5,0.0,0.0,0.0,0.0
Parasitized,10845.5,0.0,0.0,0.0,0.0
Uninfected,10836.5,0.0,0.0,0.0,0.0
Uninfected,12977.5,0.0,0.0,0.0,0.0
Uninfected,14811.5,0.0,0.0,0.0,0.0
Uninfected,12504.0,0.0,0.0,0.0,0.0
Uninfected,13605.0,0.0,0.0,0.0,0.0
Uninfected,13372.0,0.0,0.0,0.0,0.0
Uninfected,14000.5,0.0,0.0,0.0,0.0
Uninfected,11587.0,0.0,0.0,0.0,0.0
Uninfected,13983.0,0.0,0.0,0.0,0.0
Uninfected,8773.5,0.0,0.0,0.0,0.0
Parasitized,11032.5,0.0,0.0,0.0,0.0
Uninfected,14702.5,0.0,0.0,0.0,0.0
Uninfected,13879.5,0.0,0.0,0.0,0.0
Parasitized,9372.5,0.0,0.0,0.0,0.0
Parasitized,12638.0,29.0,0.0,0.0,0.0
Parasitized,13403.0,0.0,0.0,0.0,0.0
Parasitized,14631.5,0.0,0.0,0.0,0.0
Uninfected,10615.5,0.0,0.0,0.0,0.0
Uninfected,12137.5,0.0,0.0,0.0,0.0
Uninfected,14249.0,0.0,0.0,0.0,0.0
Uninfected,11632.5,0.0,0.0,0.0,0.0
Parasitized,14868.0,32.5,0.0,0.0,0.0
Parasitized,12153.0,0.0,0.0,0.0,0.0
Parasitized,13446.5,0.0,0.0,0.0,0.0
Parasitized,9903.5,82.5,0.0,0.0,0.0
Parasitized,13287.5,17.5,11.5,0.0,0.0
Uninfected,14867.0,0.0,0.0,0.0,0.0
Parasitized,13929.5,0.0,0.0,0.0,0.0
Uninfected,11337.5,0.0,0.0,0.0,0.0
Parasitized,11883.0,55.0,0.0,0.0,0.0
Uninfected,14356.5,0.0,0.0,0.0,0.0
Parasitized,11129.0,0.0,0.0,0.0,0.0
Parasitized,11036.0,0.0,0.0,0.0,0.0
Uninfected,12030.5,0.0,0.0,0.0,0.0
Uninfected,13590.0,0.0,0.0,0.0,0.0
Parasitized,11751.5,0.0,0.0,0.0,0.0
Uninfected,11403.5,0.0,0.0,0.0,0.0
Parasitized,12087.5,5.5,0.0,0.0,0.0
Parasitized,10430.0,32.0,0.0,0.0,0.0
Parasitized,13608.0,79.5,67.0,0.0,0.0
Uninfected,14472.0,0.0,0.0,0.0,0.0
Parasitized,11725.0,0.0,0.0,0.0,0.0
Parasitized,11477.0,0.0,0.0,0.0,0.0
Uninfected,12469.5,0.0,0.0,0.0,0.0
Uninfected,5663.0,0.0,0.0,0.0,0.0
Parasitized,14025.5,0.0,0.0,0.0,0.0
Uninfected,10967.0,0.0,0.0,0.0,0.0
Parasitized,10512.5,38.0,0.0,0.0,0.0
Parasitized,11678.0,0.0,0.0,0.0,0.0
Uninfected,17835.5,0.0,0.0,0.0,0.0
Uninfected,5677.0,0.0,0.0,0.0,0.0
Uninfected,12815.0,0.0,0.0,0.0,0.0
Uninfected,12184.0,0.0,0.0,0.0,0.0
Parasitized,12104.0,14.0,7.0,0.0,0.0
Uninfected,14100.0,0.0,0.0,0.0,0.0
Parasitized,14601.0,32.5,0.0,0.0,0.0
Parasitized,10633.5,0.0,0.0,0.0,0.0
Uninfected,15045.5,0.0,0.0,0.0,0.0
Parasitized,7632.5,0.0,0.0,0.0,0.0
Parasitized,15690.0,12.0,0.0,0.0,0.0
Uninfected,10535.0,0.0,0.0,0.0,0.0
Parasitized,10221.5,0.0,0.0,0.0,0.0
Uninfected,13054.5,0.0,0.0,0.0,0.0
Uninfected,13184.0,0.0,0.0,0.0,0.0
Uninfected,11704.0,0.0,0.0,0.0,0.0
Parasitized,11520.0,0.0,0.0,0.0,0.0
Uninfected,14400.5,0.0,0.0,0.0,0.0
Parasitized,12929.5,30.5,0.0,0.0,0.0
Uninfected,8050.5,0.0,0.0,0.0,0.0
Parasitized,11471.0,45.0,0.0,0.0,0.0
Parasitized,12023.5,71.5,0.0,0.0,0.0
Parasitized,11141.5,30.5,0.0,0.0,0.0
Uninfected,8255.0,0.0,0.0,0.0,0.0
Parasitized,12688.0,66.5,0.0,0.0,0.0
Parasitized,11324.0,39.0,0.0,0.0,0.0
Parasitized,10443.5,0.0,0.0,0.0,0.0
Parasitized,12313.0,34.5,38.0,2.0,14.5
Parasitized,13140.0,0.0,0.0,0.0,0.0
Parasitized,16215.0,71.5,0.0,0.0,0.0
Uninfected,13955.0,0.0,0.0,0.0,0.0
Parasitized,14271.0,36.0,0.0,0.0,0.0
Uninfected,14378.5,0.0,0.0,0.0,0.0
Parasitized,7313.0,28.5,0.0,0.0,0.0
Parasitized,11176.0,0.0,0.0,0.0,0.0
Parasitized,5034.0,0.0,0.0,0.0,0.0
Uninfected,12591.5,0.0,0.0,0.0,0.0
Uninfected,17373.0,0.0,0.0,0.0,0.0
Uninfected,12555.0,0.0,0.0,0.0,0.0
Uninfected,13414.0,0.0,0.0,0.0,0.0
Parasitized,14612.5,0.0,0.0,0.0,0.0
Parasitized,8916.0,0.0,0.0,0.0,0.0
Uninfected,9934.5,0.0,0.0,0.0,0.0
Parasitized,8902.0,29.5,24.0,0.0,0.0
Uninfected,11140.0,0.0,0.0,0.0,0.0
Uninfected,13512.5,0.0,0.0,0.0,0.0
Uninfected,12020.5,0.0,0.0,0.0,0.0
Parasitized,15125.0,52.0,0.0,0.0,0.0
Parasitized,16707.5,19.0,0.0,0.0,0.0
Uninfected,13203.5,0.0,0.0,0.0,0.0
Parasitized,12912.0,38.0,0.0,0.0,0.0
Parasitized,11306.0,20.0,0.0,0.0,0.0
Uninfected,14954.5,0.0,0.0,0.0,0.0
Uninfected,18278.5,0.0,0.0,0.0,0.0
Parasitized,20043.0,22.0,63.5,25.0,0.0
Uninfected,11881.5,0.0,0.0,0.0,0.0
Uninfected,9560.5,0.0,0.0,0.0,0.0
Uninfected,9359.5,0.0,0.0,0.0,0.0
Uninfected,9870.5,0.0,0.0,0.0,0.0
Uninfected,15242.5,0.0,0.0,0.0,0.0
Uninfected,9633.0,0.0,0.0,0.0,0.0
Parasitized,22857.0,49.0,0.0,0.0,0.0
Parasitized,12720.5,0.0,0.0,0.0,0.0
Parasitized,10150.0,0.0,0.0,0.0,0.0
Parasitized,14284.5,0.0,0.0,0.0,0.0
Uninfected,15697.0,0.0,0.0,0.0,0.0
Uninfected,9619.5,0.0,0.0,0.0,0.0
Parasitized,9284.5,0.0,0.0,0.0,0.0
Parasitized,12593.5,0.0,0.0,0.0,0.0
Uninfected,14909.5,0.0,0.0,0.0,0.0
Uninfected,14234.5,0.0,0.0,0.0,0.0
Parasitized,9323.5,26.5,0.0,0.0,0.0
Uninfected,10600.5,0.0,0.0,0.0,0.0
Uninfected,13588.0,0.0,0.0,0.0,0.0
Uninfected,13708.5,0.0,0.0,0.0,0.0
Uninfected,9186.5,0.0,0.0,0.0,0.0
Uninfected,11300.0,0.0,0.0,0.0,0.0
Parasitized,14643.5,0.0,0.0,0.0,0.0
Parasitized,8910.5,0.0,0.0,0.0,0.0
Parasitized,12600.0,0.0,0.0,0.0,0.0
Parasitized,16779.5,21.0,0.0,0.0,0.0
Parasitized,14961.0,8.5,19.0,0.0,0.0
Parasitized,12163.0,0.0,0.0,0.0,0.0
Uninfected,7231.0,0.0,0.0,0.0,0.0
Uninfected,11736.5,0.0,0.0,0.0,0.0
Parasitized,16650.5,0.0,0.0,0.0,0.0
Parasitized,13379.5,48.0,0.0,0.0,0.0
Uninfected,8502.0,0.0,0.0,0.0,0.0
Uninfected,11892.0,0.0,0.0,0.0,0.0
Uninfected,12752.0,0.0,0.0,0.0,0.0
Parasitized,12827.5,0.0,0.0,0.0,0.0
Uninfected,10820.5,0.0,0.0,0.0,0.0
Uninfected,10803.5,0.0,0.0,0.0,0.0
Uninfected,10933.0,0.0,0.0,0.0,0.0
Uninfected,13110.0,0.0,0.0,0.0,0.0
Parasitized,9741.0,79.0,0.0,0.0,0.0
Uninfected,12986.0,0.0,0.0,0.0,0.0
Uninfected,11857.5,0.0,0.0,0.0,0.0
Parasitized,12024.0,50.0,0.0,0.0,0.0
Uninfected,14518.0,0.0,0.0,0.0,0.0
Parasitized,32165.0,0.0,0.0,0.0,0.0
Uninfected,11353.5,0.0,0.0,0.0,0.0
Parasitized,11663.0,0.0,0.0,0.0,0.0
Uninfected,18691.5,0.0,0.0,0.0,0.0
Uninfected,13669.0,0.0,0.0,0.0,0.0
Parasitized,18290.0,0.0,0.0,0.0,0.0
Uninfected,11728.0,0.0,0.0,0.0,0.0
Parasitized,11397.0,0.0,0.0,0.0,0.0
Parasitized,9313.0,0.0,0.0,0.0,0.0
Parasitized,23158.0,4.0,0.0,0.0,0.0
Parasitized,9415.5,0.0,0.0,0.0,0.0
Uninfected,10425.5,0.0,0.0,0.0,0.0
Uninfected,9116.5,0.0,0.0,0.0,0.0
Parasitized,15345.5,43.5,0.0,0.0,0.0
Uninfected,16225.5,0.0,0.0,0.0,0.0
Uninfected,10365.5,0.0,0.0,0.0,0.0
Parasitized,13316.0,23.0,16.5,0.0,0.0
Uninfected,15570.0,0.0,0.0,0.0,0.0
Uninfected,14945.0,0.0,0.0,0.0,0.0
Parasitized,16142.5,52.5,0.0,0.0,0.0
Uninfected,9466.5,0.0,0.0,0.0,0.0
Parasitized,6195.0,0.0,0.0,0.0,0.0
Uninfected,13819.0,0.0,0.0,0.0,0.0
Uninfected,9035.5,0.0,0.0,0.0,0.0
Uninfected,11880.0,0.0,0.0,0.0,0.0
Parasitized,5602.5,0.0,0.0,0.0,0.0
Uninfected,12981.0,0.0,0.0,0.0,0.0
Parasitized,11649.0,50.5,54.5,4.0,0.0
Uninfected,17419.5,0.0,0.0,0.0,0.0
Parasitized,13814.0,69.0,0.0,0.0,0.0
Parasitized,8220.5,38.0,0.0,0.0,0.0
Parasitized,9495.0,0.0,0.0,0.0,0.0
Uninfected,13275.5,0.0,0.0,0.0,0.0
Parasitized,12070.0,0.0,0.0,0.0,0.0
Uninfected,10460.0,0.0,0.0,0.0,0.0
Parasitized,19049.0,0.0,0.0,0.0,0.0
Uninfected,7968.0,0.0,0.0,0.0,0.0
Uninfected,8562.5,0.0,0.0,0.0,0.0
Uninfected,13092.0,0.0,0.0,0.0,0.0
Uninfected,12229.0,0.0,0.0,0.0,0.0
Uninfected,16553.0,0.0,0.0,0.0,0.0
Parasitized,10241.0,0.0,0.0,0.0,0.0
Parasitized,14873.5,38.5,0.0,0.0,0.0
Parasitized,11468.0,0.0,0.0,0.0,0.0
Uninfected,10727.5,0.0,0.0,0.0,0.0
Uninfected,13912.5,0.0,0.0,0.0,0.0
Uninfected,12471.0,0.0,0.0,0.0,0.0
Parasitized,12900.0,65.0,0.0,0.0,0.0
Parasitized,13873.0,0.0,0.0,0.0,0.0
Parasitized,14192.5,62.5,0.0,0.0,0.0
Uninfected,12151.5,0.0,0.0,0.0,0.0
Parasitized,14615.5,46.0,0.0,0.0,0.0
Uninfected,12990.0,0.0,0.0,0.0,0.0
Uninfected,10428.0,0.0,0.0,0.0,0.0
Uninfected,15927.5,0.0,0.0,0.0,0.0
Uninfected,14201.5,0.0,0.0,0.0,0.0
Uninfected,10874.5,0.0,0.0,0.0,0.0
Uninfected,11521.0,0.0,0.0,0.0,0.0
Uninfected,8811.0,0.0,0.0,0.0,0.0
Parasitized,15754.5,0.0,0.0,0.0,0.0
Parasitized,14624.5,45.5,0.0,0.0,0.0
Parasitized,11276.5,16.0,15.5,0.0,0.0
Parasitized,15676.5,0.0,0.0,0.0,0.0
Parasitized,12710.5,10.0,0.0,0.0,0.0
Parasitized,10893.5,0.0,0.0,0.0,0.0
Uninfected,13408.5,0.0,0.0,0.0,0.0
Parasitized,11872.5,0.0,0.0,0.0,0.0
Uninfected,13432.0,0.0,0.0,0.0,0.0
Uninfected,12847.5,0.0,0.0,0.0,0.0
Parasitized,11753.5,25.0,0.0,0.0,0.0
Uninfected,14411.0,0.0,0.0,0.0,0.0
Parasitized,6999.5,0.0,0.0,0.0,0.0
Uninfected,12843.0,0.0,0.0,0.0,0.0
Uninfected,12557.0,0.0,0.0,0.0,0.0
Parasitized,9650.0,0.0,0.0,0.0,0.0
Parasitized,17180.0,67.5,0.0,0.0,0.0
Uninfected,14209.0,0.0,0.0,0.0,0.0
Parasitized,18533.0,0.0,0.0,0.0,0.0
Parasitized,15970.0,0.0,0.0,0.0,0.0
Uninfected,12201.0,0.0,0.0,0.0,0.0
Uninfected,13996.5,0.0,0.0,0.0,0.0
Uninfected,13453.0,0.0,0.0,0.0,0.0
Uninfected,10883.0,0.0,0.0,0.0,0.0
Uninfected,13240.0,0.0,0.0,0.0,0.0
Uninfected,6557.0,0.0,0.0,0.0,0.0
Parasitized,14490.5,0.0,0.0,0.0,0.0
Parasitized,13088.5,0.0,0.0,0.0,0.0
Uninfected,13556.5,0.0,0.0,0.0,0.0
Parasitized,7623.0,0.0,0.0,0.0,0.0
Uninfected,12410.5,0.0,0.0,0.0,0.0
Parasitized,9966.5,0.0,0.0,0.0,0.0
Uninfected,16963.0,0.0,0.0,0.0,0.0
Uninfected,15492.5,0.0,0.0,0.0,0.0
Parasitized,13418.5,0.0,0.0,0.0,0.0
Parasitized,12114.5,0.0,0.0,0.0,0.0
Uninfected,14735.0,0.0,0.0,0.0,0.0
Uninfected,146.5,13708.5,0.0,0.0,0.0
Uninfected,5182.0,0.0,0.0,0.0,0.0
Parasitized,11872.0,0.0,0.0,0.0,0.0
Uninfected,18634.0,0.0,0.0,0.0,0.0
Parasitized,7899.0,0.0,0.0,0.0,0.0
Uninfected,16537.0,0.0,0.0,0.0,0.0
Parasitized,9182.0,0.0,0.0,0.0,0.0
Uninfected,15441.5,0.0,0.0,0.0,0.0
Parasitized,16451.5,56.0,55.0,0.0,0.0
Uninfected,18905.0,0.0,0.0,0.0,0.0
Parasitized,13242.5,8.5,0.0,0.0,0.0
Parasitized,13684.5,0.0,0.0,0.0,0.0
Uninfected,9697.0,0.0,0.0,0.0,0.0
Parasitized,9529.5,20.5,0.0,0.0,0.0
Parasitized,7594.5,36.0,0.0,0.0,0.0
Parasitized,7947.5,0.0,0.0,0.0,0.0
Parasitized,10406.0,46.0,0.0,0.0,0.0
Uninfected,16217.5,0.0,0.0,0.0,0.0
Parasitized,10470.0,2.0,7.0,0.0,0.0
Parasitized,9183.0,50.5,0.0,0.0,0.0
Uninfected,12201.5,0.0,0.0,0.0,0.0
Uninfected,10310.0,0.0,0.0,0.0,0.0
Parasitized,14538.0,0.0,0.0,0.0,0.0
Uninfected,10458.5,0.0,0.0,0.0,0.0
Parasitized,13268.0,22.5,0.0,0.0,0.0
Uninfected,9709.0,0.0,0.0,0.0,0.0
Parasitized,14759.5,77.0,71.5,0.0,0.0
Uninfected,9562.5,0.0,0.0,0.0,0.0
Parasitized,9340.5,0.0,0.0,0.0,0.0
Uninfected,11013.5,0.0,0.0,0.0,0.0
Parasitized,14703.5,62.0,0.0,0.0,0.0
Parasitized,10598.0,66.0,0.0,0.0,0.0
Uninfected,17368.5,0.0,0.0,0.0,0.0
Uninfected,9758.5,0.0,0.0,0.0,0.0
Parasitized,14251.5,32.5,0.0,0.0,0.0
Parasitized,16471.0,12.5,24.0,0.0,0.0
Parasitized,14044.0,2.0,12.0,0.0,0.0
Parasitized,15668.5,0.0,0.0,0.0,0.0
Parasitized,8907.0,0.0,0.0,0.0,0.0
Uninfected,14141.5,0.0,0.0,0.0,0.0
Uninfected,13164.5,0.0,0.0,0.0,0.0
Parasitized,14132.5,0.0,0.0,0.0,0.0
Parasitized,18617.5,38.0,0.0,0.0,0.0
Parasitized,15515.0,40.0,0.0,0.0,0.0
Uninfected,5579.0,0.0,0.0,0.0,0.0
Parasitized,13949.0,21.5,0.0,0.0,0.0
Parasitized,17728.5,0.0,0.0,0.0,0.0
Parasitized,8914.0,0.0,0.0,0.0,0.0
Uninfected,14723.0,0.0,0.0,0.0,0.0
Parasitized,15261.5,0.0,0.0,0.0,0.0
Uninfected,11061.0,0.0,0.0,0.0,0.0
Uninfected,11418.5,0.0,0.0,0.0,0.0
Uninfected,11721.0,0.0,0.0,0.0,0.0
Parasitized,14694.5,24.5,23.5,0.0,0.0
Parasitized,7800.0,0.0,0.0,0.0,0.0
Parasitized,10724.0,67.5,32.5,0.0,0.0
Parasitized,14208.0,38.5,0.0,0.0,0.0
Uninfected,12757.0,0.0,0.0,0.0,0.0
Uninfected,13442.0,0.0,0.0,0.0,0.0
Uninfected,9378.5,0.0,0.0,0.0,0.0
Uninfected,11955.5,0.0,0.0,0.0,0.0
Parasitized,12346.0,0.0,0.0,0.0,0.0
Uninfected,13458.0,0.0,0.0,0.0,0.0
Parasitized,17691.5,0.0,0.0,0.0,0.0
Parasitized,15400.0,45.5,0.0,0.0,0.0
Uninfected,11075.0,0.0,0.0,0.0,0.0
Parasitized,7754.0,0.0,0.0,0.0,0.0
Parasitized,8408.5,0.0,0.0,0.0,0.0
Uninfected,13035.0,0.0,0.0,0.0,0.0
Parasitized,19349.5,0.0,0.0,0.0,0.0
Uninfected,17372.5,0.0,0.0,0.0,0.0
Uninfected,12887.0,0.0,0.0,0.0,0.0
Uninfected,8198.5,0.0,0.0,0.0,0.0
Uninfected,14592.0,0.0,0.0,0.0,0.0
Parasitized,16435.0,52.0,0.0,0.0,0.0
Parasitized,10744.5,0.0,0.0,0.0,0.0
Uninfected,11577.5,0.0,0.0,0.0,0.0
Uninfected,13187.0,0.0,0.0,0.0,0.0
Parasitized,15604.5,7.0,0.0,0.0,0.0
Parasitized,10507.0,0.0,0.0,0.0,0.0
Parasitized,12956.0,0.0,0.0,0.0,0.0
Uninfected,12753.0,0.0,0.0,0.0,0.0
Uninfected,10133.5,0.0,0.0,0.0,0.0
Uninfected,13030.0,0.0,0.0,0.0,0.0
Uninfected,8512.5,0.0,0.0,0.0,0.0
Parasitized,14342.0,0.0,0.0,0.0,0.0
Uninfected,8830.0,0.0,0.0,0.0,0.0
Uninfected,15338.0,0.0,0.0,0.0,0.0
Parasitized,11352.0,0.0,0.0,0.0,0.0
Uninfected,11543.5,0.0,0.0,0.0,0.0
Parasitized,15625.5,148.5,32.5,4.0,42.5
Parasitized,13986.5,57.5,30.0,41.0,0.0
Parasitized,13510.5,0.0,0.0,0.0,0.0
Uninfected,10465.5,0.0,0.0,0.0,0.0
Parasitized,12798.0,0.0,0.0,0.0,0.0
Uninfected,0.0,12942.5,0.0,0.0,0.0
